date,value
1971-01-08,-1.017
1971-01-15,-1.034
1971-01-22,-1.051
1971-01-29,-1.065
1971-02-05,-1.077
1971-02-12,-1.086
1971-02-19,-1.092
1971-02-26,-1.093
1971-03-05,-1.09
1971-03-12,-1.082
1971-03-19,-1.069
1971-03-26,-1.052
1971-04-02,-1.029
1971-04-09,-1.002
1971-04-16,-0.97
1971-04-23,-0.935
1971-04-30,-0.896
1971-05-07,-0.855
1971-05-14,-0.811
1971-05-21,-0.767
1971-05-28,-0.721
1971-06-04,-0.675
1971-06-11,-0.63
1971-06-18,-0.585
1971-06-25,-0.54
1971-07-02,-0.498
1971-07-09,-0.457
1971-07-16,-0.418
1971-07-23,-0.382
1971-07-30,-0.349
1971-08-06,-0.32
1971-08-13,-0.294
1971-08-20,-0.272
1971-08-27,-0.254
1971-09-03,-0.241
1971-09-10,-0.233
1971-09-17,-0.229
1971-09-24,-0.23
1971-10-01,-0.236
1971-10-08,-0.247
1971-10-15,-0.263
1971-10-22,-0.284
1971-10-29,-0.309
1971-11-05,-0.338
1971-11-12,-0.371
1971-11-19,-0.405
1971-11-26,-0.442
1971-12-03,-0.479
1971-12-10,-0.516
1971-12-17,-0.552
1971-12-24,-0.585
1971-12-31,-0.616
1972-01-07,-0.642
1972-01-14,-0.664
1972-01-21,-0.682
1972-01-28,-0.694
1972-02-04,-0.702
1972-02-11,-0.703
1972-02-18,-0.699
1972-02-25,-0.69
1972-03-03,-0.675
1972-03-10,-0.655
1972-03-17,-0.63
1972-03-24,-0.6
1972-03-31,-0.566
1972-04-07,-0.529
1972-04-14,-0.488
1972-04-21,-0.445
1972-04-28,-0.399
1972-05-05,-0.353
1972-05-12,-0.305
1972-05-19,-0.257
1972-05-26,-0.208
1972-06-02,-0.16
1972-06-09,-0.113
1972-06-16,-0.066
1972-06-23,-0.02
1972-06-30,0.025
1972-07-07,0.069
1972-07-14,0.112
1972-07-21,0.154
1972-07-28,0.194
1972-08-04,0.234
1972-08-11,0.273
1972-08-18,0.311
1972-08-25,0.348
1972-09-01,0.385
1972-09-08,0.422
1972-09-15,0.458
1972-09-22,0.494
1972-09-29,0.531
1972-10-06,0.568
1972-10-13,0.607
1972-10-20,0.647
1972-10-27,0.688
1972-11-03,0.732
1972-11-10,0.779
1972-11-17,0.828
1972-11-24,0.881
1972-12-01,0.938
1972-12-08,0.998
1972-12-15,1.062
1972-12-22,1.13
1972-12-29,1.202
1973-01-05,1.277
1973-01-12,1.355
1973-01-19,1.435
1973-01-26,1.517
1973-02-02,1.6
1973-02-09,1.684
1973-02-16,1.767
1973-02-23,1.849
1973-03-02,1.929
1973-03-09,2.007
1973-03-16,2.083
1973-03-23,2.155
1973-03-30,2.223
1973-04-06,2.288
1973-04-13,2.348
1973-04-20,2.403
1973-04-27,2.453
1973-05-04,2.498
1973-05-11,2.537
1973-05-18,2.57
1973-05-25,2.597
1973-06-01,2.619
1973-06-08,2.636
1973-06-15,2.649
1973-06-22,2.657
1973-06-29,2.663
1973-07-06,2.665
1973-07-13,2.667
1973-07-20,2.666
1973-07-27,2.665
1973-08-03,2.664
1973-08-10,2.662
1973-08-17,2.661
1973-08-24,2.66
1973-08-31,2.66
1973-09-07,2.662
1973-09-14,2.664
1973-09-21,2.669
1973-09-28,2.675
1973-10-05,2.683
1973-10-12,2.694
1973-10-19,2.706
1973-10-26,2.72
1973-11-02,2.735
1973-11-09,2.751
1973-11-16,2.767
1973-11-23,2.783
1973-11-30,2.799
1973-12-07,2.815
1973-12-14,2.829
1973-12-21,2.843
1973-12-28,2.857
1974-01-04,2.87
1974-01-11,2.883
1974-01-18,2.897
1974-01-25,2.912
1974-02-01,2.927
1974-02-08,2.944
1974-02-15,2.961
1974-02-22,2.979
1974-03-01,2.998
1974-03-08,3.017
1974-03-15,3.037
1974-03-22,3.057
1974-03-29,3.076
1974-04-05,3.095
1974-04-12,3.114
1974-04-19,3.13
1974-04-26,3.146
1974-05-03,3.16
1974-05-10,3.172
1974-05-17,3.183
1974-05-24,3.191
1974-05-31,3.197
1974-06-07,3.202
1974-06-14,3.203
1974-06-21,3.202
1974-06-28,3.199
1974-07-05,3.191
1974-07-12,3.18
1974-07-19,3.164
1974-07-26,3.142
1974-08-02,3.115
1974-08-09,3.082
1974-08-16,3.042
1974-08-23,2.996
1974-08-30,2.944
1974-09-06,2.885
1974-09-13,2.82
1974-09-20,2.749
1974-09-27,2.673
1974-10-04,2.593
1974-10-11,2.508
1974-10-18,2.421
1974-10-25,2.332
1974-11-01,2.24
1974-11-08,2.147
1974-11-15,2.051
1974-11-22,1.955
1974-11-29,1.856
1974-12-06,1.756
1974-12-13,1.654
1974-12-20,1.55
1974-12-27,1.444
1975-01-03,1.337
1975-01-10,1.229
1975-01-17,1.121
1975-01-24,1.012
1975-01-31,0.902
1975-02-07,0.793
1975-02-14,0.684
1975-02-21,0.576
1975-02-28,0.468
1975-03-07,0.362
1975-03-14,0.256
1975-03-21,0.152
1975-03-28,0.05
1975-04-04,-0.049
1975-04-11,-0.146
1975-04-18,-0.239
1975-04-25,-0.327
1975-05-02,-0.411
1975-05-09,-0.49
1975-05-16,-0.564
1975-05-23,-0.633
1975-05-30,-0.695
1975-06-06,-0.752
1975-06-13,-0.803
1975-06-20,-0.848
1975-06-27,-0.888
1975-07-04,-0.923
1975-07-11,-0.953
1975-07-18,-0.978
1975-07-25,-1.0
1975-08-01,-1.019
1975-08-08,-1.035
1975-08-15,-1.049
1975-08-22,-1.063
1975-08-29,-1.076
1975-09-05,-1.089
1975-09-12,-1.103
1975-09-19,-1.118
1975-09-26,-1.134
1975-10-03,-1.151
1975-10-10,-1.17
1975-10-17,-1.19
1975-10-24,-1.213
1975-10-31,-1.237
1975-11-07,-1.262
1975-11-14,-1.289
1975-11-21,-1.317
1975-11-28,-1.347
1975-12-05,-1.377
1975-12-12,-1.408
1975-12-19,-1.439
1975-12-26,-1.47
1976-01-02,-1.5
1976-01-09,-1.529
1976-01-16,-1.556
1976-01-23,-1.58
1976-01-30,-1.601
1976-02-06,-1.619
1976-02-13,-1.633
1976-02-20,-1.643
1976-02-27,-1.649
1976-03-05,-1.651
1976-03-12,-1.648
1976-03-19,-1.642
1976-03-26,-1.633
1976-04-02,-1.62
1976-04-09,-1.604
1976-04-16,-1.585
1976-04-23,-1.564
1976-04-30,-1.542
1976-05-07,-1.517
1976-05-14,-1.492
1976-05-21,-1.465
1976-05-28,-1.437
1976-06-04,-1.408
1976-06-11,-1.378
1976-06-18,-1.349
1976-06-25,-1.319
1976-07-02,-1.289
1976-07-09,-1.26
1976-07-16,-1.232
1976-07-23,-1.205
1976-07-30,-1.181
1976-08-06,-1.16
1976-08-13,-1.141
1976-08-20,-1.126
1976-08-27,-1.115
1976-09-03,-1.107
1976-09-10,-1.103
1976-09-17,-1.104
1976-09-24,-1.108
1976-10-01,-1.115
1976-10-08,-1.126
1976-10-15,-1.14
1976-10-22,-1.156
1976-10-29,-1.174
1976-11-05,-1.192
1976-11-12,-1.212
1976-11-19,-1.231
1976-11-26,-1.25
1976-12-03,-1.267
1976-12-10,-1.283
1976-12-17,-1.297
1976-12-24,-1.308
1976-12-31,-1.317
1977-01-07,-1.324
1977-01-14,-1.327
1977-01-21,-1.329
1977-01-28,-1.328
1977-02-04,-1.327
1977-02-11,-1.324
1977-02-18,-1.321
1977-02-25,-1.318
1977-03-04,-1.315
1977-03-11,-1.312
1977-03-18,-1.31
1977-03-25,-1.309
1977-04-01,-1.307
1977-04-08,-1.305
1977-04-15,-1.302
1977-04-22,-1.297
1977-04-29,-1.291
1977-05-06,-1.283
1977-05-13,-1.273
1977-05-20,-1.26
1977-05-27,-1.245
1977-06-03,-1.227
1977-06-10,-1.206
1977-06-17,-1.183
1977-06-24,-1.158
1977-07-01,-1.131
1977-07-08,-1.102
1977-07-15,-1.071
1977-07-22,-1.04
1977-07-29,-1.009
1977-08-05,-0.977
1977-08-12,-0.945
1977-08-19,-0.914
1977-08-26,-0.885
1977-09-02,-0.856
1977-09-09,-0.829
1977-09-16,-0.803
1977-09-23,-0.779
1977-09-30,-0.757
1977-10-07,-0.737
1977-10-14,-0.719
1977-10-21,-0.702
1977-10-28,-0.688
1977-11-04,-0.675
1977-11-11,-0.663
1977-11-18,-0.653
1977-11-25,-0.645
1977-12-02,-0.637
1977-12-09,-0.632
1977-12-16,-0.627
1977-12-23,-0.625
1977-12-30,-0.624
1978-01-06,-0.625
1978-01-13,-0.628
1978-01-20,-0.634
1978-01-27,-0.643
1978-02-03,-0.655
1978-02-10,-0.67
1978-02-17,-0.688
1978-02-24,-0.709
1978-03-03,-0.732
1978-03-10,-0.757
1978-03-17,-0.783
1978-03-24,-0.81
1978-03-31,-0.837
1978-04-07,-0.861
1978-04-14,-0.884
1978-04-21,-0.904
1978-04-28,-0.92
1978-05-05,-0.931
1978-05-12,-0.937
1978-05-19,-0.938
1978-05-26,-0.934
1978-06-02,-0.924
1978-06-09,-0.908
1978-06-16,-0.887
1978-06-23,-0.861
1978-06-30,-0.829
1978-07-07,-0.792
1978-07-14,-0.751
1978-07-21,-0.706
1978-07-28,-0.656
1978-08-04,-0.604
1978-08-11,-0.548
1978-08-18,-0.489
1978-08-25,-0.427
1978-09-01,-0.363
1978-09-08,-0.297
1978-09-15,-0.23
1978-09-22,-0.163
1978-09-29,-0.095
1978-10-06,-0.029
1978-10-13,0.036
1978-10-20,0.097
1978-10-27,0.155
1978-11-03,0.209
1978-11-10,0.258
1978-11-17,0.302
1978-11-24,0.342
1978-12-01,0.376
1978-12-08,0.405
1978-12-15,0.429
1978-12-22,0.449
1978-12-29,0.465
1979-01-05,0.477
1979-01-12,0.484
1979-01-19,0.488
1979-01-26,0.488
1979-02-02,0.484
1979-02-09,0.477
1979-02-16,0.469
1979-02-23,0.458
1979-03-02,0.446
1979-03-09,0.434
1979-03-16,0.421
1979-03-23,0.41
1979-03-30,0.4
1979-04-06,0.391
1979-04-13,0.383
1979-04-20,0.377
1979-04-27,0.373
1979-05-04,0.37
1979-05-11,0.367
1979-05-18,0.366
1979-05-25,0.365
1979-06-01,0.364
1979-06-08,0.364
1979-06-15,0.363
1979-06-22,0.364
1979-06-29,0.365
1979-07-06,0.366
1979-07-13,0.369
1979-07-20,0.373
1979-07-27,0.378
1979-08-03,0.385
1979-08-10,0.392
1979-08-17,0.401
1979-08-24,0.411
1979-08-31,0.422
1979-09-07,0.433
1979-09-14,0.445
1979-09-21,0.456
1979-09-28,0.467
1979-10-05,0.477
1979-10-12,0.486
1979-10-19,0.494
1979-10-26,0.501
1979-11-02,0.506
1979-11-09,0.511
1979-11-16,0.514
1979-11-23,0.517
1979-11-30,0.52
1979-12-07,0.524
1979-12-14,0.531
1979-12-21,0.541
1979-12-28,0.556
1980-01-04,0.578
1980-01-11,0.607
1980-01-18,0.646
1980-01-25,0.694
1980-02-01,0.752
1980-02-08,0.821
1980-02-15,0.899
1980-02-22,0.986
1980-02-29,1.079
1980-03-07,1.174
1980-03-14,1.268
1980-03-21,1.356
1980-03-28,1.435
1980-04-04,1.5
1980-04-11,1.548
1980-04-18,1.575
1980-04-25,1.58
1980-05-02,1.562
1980-05-09,1.52
1980-05-16,1.455
1980-05-23,1.37
1980-05-30,1.266
1980-06-06,1.147
1980-06-13,1.016
1980-06-20,0.875
1980-06-27,0.729
1980-07-04,0.579
1980-07-11,0.431
1980-07-18,0.287
1980-07-25,0.148
1980-08-01,0.019
1980-08-08,-0.099
1980-08-15,-0.205
1980-08-22,-0.298
1980-08-29,-0.376
1980-09-05,-0.44
1980-09-12,-0.49
1980-09-19,-0.527
1980-09-26,-0.55
1980-10-03,-0.56
1980-10-10,-0.558
1980-10-17,-0.545
1980-10-24,-0.52
1980-10-31,-0.485
1980-11-07,-0.44
1980-11-14,-0.385
1980-11-21,-0.324
1980-11-28,-0.256
1980-12-05,-0.183
1980-12-12,-0.11
1980-12-19,-0.035
1980-12-26,0.037
1981-01-02,0.105
1981-01-09,0.168
1981-01-16,0.226
1981-01-23,0.277
1981-01-30,0.324
1981-02-06,0.364
1981-02-13,0.4
1981-02-20,0.433
1981-02-27,0.462
1981-03-06,0.49
1981-03-13,0.517
1981-03-20,0.545
1981-03-27,0.573
1981-04-03,0.604
1981-04-10,0.638
1981-04-17,0.677
1981-04-24,0.719
1981-05-01,0.767
1981-05-08,0.818
1981-05-15,0.873
1981-05-22,0.931
1981-05-29,0.992
1981-06-05,1.054
1981-06-12,1.118
1981-06-19,1.183
1981-06-26,1.249
1981-07-03,1.316
1981-07-10,1.386
1981-07-17,1.457
1981-07-24,1.53
1981-07-31,1.605
1981-08-07,1.68
1981-08-14,1.755
1981-08-21,1.829
1981-08-28,1.901
1981-09-04,1.97
1981-09-11,2.035
1981-09-18,2.096
1981-09-25,2.152
1981-10-02,2.202
1981-10-09,2.246
1981-10-16,2.284
1981-10-23,2.315
1981-10-30,2.34
1981-11-06,2.359
1981-11-13,2.371
1981-11-20,2.378
1981-11-27,2.381
1981-12-04,2.382
1981-12-11,2.381
1981-12-18,2.38
1981-12-25,2.38
1982-01-01,2.382
1982-01-08,2.386
1982-01-15,2.392
1982-01-22,2.398
1982-01-29,2.404
1982-02-05,2.409
1982-02-12,2.412
1982-02-19,2.412
1982-02-26,2.409
1982-03-05,2.401
1982-03-12,2.391
1982-03-19,2.377
1982-03-26,2.361
1982-04-02,2.343
1982-04-09,2.325
1982-04-16,2.306
1982-04-23,2.287
1982-04-30,2.269
1982-05-07,2.251
1982-05-14,2.234
1982-05-21,2.217
1982-05-28,2.2
1982-06-04,2.183
1982-06-11,2.165
1982-06-18,2.145
1982-06-25,2.123
1982-07-02,2.097
1982-07-09,2.068
1982-07-16,2.032
1982-07-23,1.99
1982-07-30,1.941
1982-08-06,1.884
1982-08-13,1.82
1982-08-20,1.749
1982-08-27,1.67
1982-09-03,1.586
1982-09-10,1.497
1982-09-17,1.402
1982-09-24,1.304
1982-10-01,1.202
1982-10-08,1.097
1982-10-15,0.991
1982-10-22,0.884
1982-10-29,0.778
1982-11-05,0.672
1982-11-12,0.569
1982-11-19,0.468
1982-11-26,0.371
1982-12-03,0.278
1982-12-10,0.188
1982-12-17,0.102
1982-12-24,0.018
1982-12-31,-0.062
1983-01-07,-0.141
1983-01-14,-0.219
1983-01-21,-0.296
1983-01-28,-0.373
1983-02-04,-0.45
1983-02-11,-0.527
1983-02-18,-0.604
1983-02-25,-0.68
1983-03-04,-0.757
1983-03-11,-0.831
1983-03-18,-0.905
1983-03-25,-0.976
1983-04-01,-1.043
1983-04-08,-1.107
1983-04-15,-1.167
1983-04-22,-1.221
1983-04-29,-1.269
1983-05-06,-1.311
1983-05-13,-1.345
1983-05-20,-1.371
1983-05-27,-1.39
1983-06-03,-1.4
1983-06-10,-1.402
1983-06-17,-1.396
1983-06-24,-1.384
1983-07-01,-1.365
1983-07-08,-1.342
1983-07-15,-1.315
1983-07-22,-1.286
1983-07-29,-1.256
1983-08-05,-1.226
1983-08-12,-1.196
1983-08-19,-1.168
1983-08-26,-1.142
1983-09-02,-1.118
1983-09-09,-1.096
1983-09-16,-1.077
1983-09-23,-1.058
1983-09-30,-1.041
1983-10-07,-1.025
1983-10-14,-1.009
1983-10-21,-0.992
1983-10-28,-0.975
1983-11-04,-0.956
1983-11-11,-0.935
1983-11-18,-0.912
1983-11-25,-0.887
1983-12-02,-0.859
1983-12-09,-0.828
1983-12-16,-0.796
1983-12-23,-0.762
1983-12-30,-0.727
1984-01-06,-0.692
1984-01-13,-0.658
1984-01-20,-0.625
1984-01-27,-0.595
1984-02-03,-0.568
1984-02-10,-0.543
1984-02-17,-0.522
1984-02-24,-0.505
1984-03-02,-0.49
1984-03-09,-0.477
1984-03-16,-0.467
1984-03-23,-0.458
1984-03-30,-0.45
1984-04-06,-0.442
1984-04-13,-0.435
1984-04-20,-0.427
1984-04-27,-0.419
1984-05-04,-0.409
1984-05-11,-0.398
1984-05-18,-0.384
1984-05-25,-0.369
1984-06-01,-0.351
1984-06-08,-0.33
1984-06-15,-0.306
1984-06-22,-0.28
1984-06-29,-0.251
1984-07-06,-0.219
1984-07-13,-0.186
1984-07-20,-0.151
1984-07-27,-0.115
1984-08-03,-0.078
1984-08-10,-0.041
1984-08-17,-0.003
1984-08-24,0.034
1984-08-31,0.071
1984-09-07,0.107
1984-09-14,0.14
1984-09-21,0.17
1984-09-28,0.197
1984-10-05,0.218
1984-10-12,0.235
1984-10-19,0.245
1984-10-26,0.249
1984-11-02,0.247
1984-11-09,0.239
1984-11-16,0.226
1984-11-23,0.208
1984-11-30,0.187
1984-12-07,0.163
1984-12-14,0.138
1984-12-21,0.111
1984-12-28,0.086
1985-01-04,0.061
1985-01-11,0.039
1985-01-18,0.021
1985-01-25,0.005
1985-02-01,-0.006
1985-02-08,-0.012
1985-02-15,-0.014
1985-02-22,-0.011
1985-03-01,-0.004
1985-03-08,0.006
1985-03-15,0.019
1985-03-22,0.032
1985-03-29,0.046
1985-04-05,0.058
1985-04-12,0.069
1985-04-19,0.076
1985-04-26,0.081
1985-05-03,0.082
1985-05-10,0.081
1985-05-17,0.078
1985-05-24,0.073
1985-05-31,0.068
1985-06-07,0.062
1985-06-14,0.056
1985-06-21,0.05
1985-06-28,0.044
1985-07-05,0.039
1985-07-12,0.034
1985-07-19,0.028
1985-07-26,0.021
1985-08-02,0.012
1985-08-09,0.0
1985-08-16,-0.014
1985-08-23,-0.031
1985-08-30,-0.051
1985-09-06,-0.074
1985-09-13,-0.1
1985-09-20,-0.128
1985-09-27,-0.158
1985-10-04,-0.189
1985-10-11,-0.219
1985-10-18,-0.248
1985-10-25,-0.276
1985-11-01,-0.301
1985-11-08,-0.324
1985-11-15,-0.343
1985-11-22,-0.36
1985-11-29,-0.373
1985-12-06,-0.383
1985-12-13,-0.39
1985-12-20,-0.394
1985-12-27,-0.395
1986-01-03,-0.394
1986-01-10,-0.391
1986-01-17,-0.385
1986-01-24,-0.378
1986-01-31,-0.37
1986-02-07,-0.361
1986-02-14,-0.351
1986-02-21,-0.342
1986-02-28,-0.332
1986-03-07,-0.324
1986-03-14,-0.316
1986-03-21,-0.31
1986-03-28,-0.304
1986-04-04,-0.299
1986-04-11,-0.294
1986-04-18,-0.289
1986-04-25,-0.282
1986-05-02,-0.272
1986-05-09,-0.259
1986-05-16,-0.243
1986-05-23,-0.222
1986-05-30,-0.197
1986-06-06,-0.168
1986-06-13,-0.135
1986-06-20,-0.1
1986-06-27,-0.061
1986-07-04,-0.021
1986-07-11,0.02
1986-07-18,0.063
1986-07-25,0.105
1986-08-01,0.149
1986-08-08,0.192
1986-08-15,0.236
1986-08-22,0.279
1986-08-29,0.322
1986-09-05,0.364
1986-09-12,0.405
1986-09-19,0.445
1986-09-26,0.483
1986-10-03,0.518
1986-10-10,0.552
1986-10-17,0.582
1986-10-24,0.609
1986-10-31,0.632
1986-11-07,0.65
1986-11-14,0.663
1986-11-21,0.671
1986-11-28,0.671
1986-12-05,0.665
1986-12-12,0.651
1986-12-19,0.63
1986-12-26,0.602
1987-01-02,0.567
1987-01-09,0.528
1987-01-16,0.484
1987-01-23,0.437
1987-01-30,0.388
1987-02-06,0.339
1987-02-13,0.291
1987-02-20,0.244
1987-02-27,0.2
1987-03-06,0.159
1987-03-13,0.121
1987-03-20,0.086
1987-03-27,0.054
1987-04-03,0.026
1987-04-10,0.0
1987-04-17,-0.023
1987-04-24,-0.044
1987-05-01,-0.063
1987-05-08,-0.08
1987-05-15,-0.095
1987-05-22,-0.108
1987-05-29,-0.119
1987-06-05,-0.127
1987-06-12,-0.131
1987-06-19,-0.131
1987-06-26,-0.124
1987-07-03,-0.11
1987-07-10,-0.087
1987-07-17,-0.054
1987-07-24,-0.009
1987-07-31,0.049
1987-08-07,0.121
1987-08-14,0.205
1987-08-21,0.302
1987-08-28,0.411
1987-09-04,0.528
1987-09-11,0.652
1987-09-18,0.779
1987-09-25,0.905
1987-10-02,1.026
1987-10-09,1.137
1987-10-16,1.233
1987-10-23,1.312
1987-10-30,1.369
1987-11-06,1.405
1987-11-13,1.417
1987-11-20,1.408
1987-11-27,1.378
1987-12-04,1.329
1987-12-11,1.264
1987-12-18,1.186
1987-12-25,1.098
1988-01-01,1.002
1988-01-08,0.902
1988-01-15,0.801
1988-01-22,0.7
1988-01-29,0.602
1988-02-05,0.509
1988-02-12,0.423
1988-02-19,0.344
1988-02-26,0.275
1988-03-04,0.215
1988-03-11,0.165
1988-03-18,0.125
1988-03-25,0.095
1988-04-01,0.074
1988-04-08,0.06
1988-04-15,0.054
1988-04-22,0.053
1988-04-29,0.058
1988-05-06,0.065
1988-05-13,0.076
1988-05-20,0.088
1988-05-27,0.1
1988-06-03,0.113
1988-06-10,0.125
1988-06-17,0.137
1988-06-24,0.146
1988-07-01,0.154
1988-07-08,0.159
1988-07-15,0.162
1988-07-22,0.162
1988-07-29,0.16
1988-08-05,0.155
1988-08-12,0.147
1988-08-19,0.138
1988-08-26,0.128
1988-09-02,0.116
1988-09-09,0.104
1988-09-16,0.091
1988-09-23,0.079
1988-09-30,0.067
1988-10-07,0.057
1988-10-14,0.047
1988-10-21,0.038
1988-10-28,0.031
1988-11-04,0.024
1988-11-11,0.02
1988-11-18,0.016
1988-11-25,0.015
1988-12-02,0.014
1988-12-09,0.014
1988-12-16,0.015
1988-12-23,0.016
1988-12-30,0.017
1989-01-06,0.018
1989-01-13,0.018
1989-01-20,0.017
1989-01-27,0.014
1989-02-03,0.01
1989-02-10,0.004
1989-02-17,-0.003
1989-02-24,-0.01
1989-03-03,-0.018
1989-03-10,-0.026
1989-03-17,-0.033
1989-03-24,-0.039
1989-03-31,-0.044
1989-04-07,-0.046
1989-04-14,-0.048
1989-04-21,-0.047
1989-04-28,-0.046
1989-05-05,-0.044
1989-05-12,-0.041
1989-05-19,-0.037
1989-05-26,-0.033
1989-06-02,-0.03
1989-06-09,-0.026
1989-06-16,-0.023
1989-06-23,-0.019
1989-06-30,-0.016
1989-07-07,-0.013
1989-07-14,-0.009
1989-07-21,-0.006
1989-07-28,-0.001
1989-08-04,0.004
1989-08-11,0.011
1989-08-18,0.02
1989-08-25,0.031
1989-09-01,0.045
1989-09-08,0.061
1989-09-15,0.08
1989-09-22,0.101
1989-09-29,0.124
1989-10-06,0.149
1989-10-13,0.175
1989-10-20,0.203
1989-10-27,0.231
1989-11-03,0.259
1989-11-10,0.288
1989-11-17,0.315
1989-11-24,0.342
1989-12-01,0.368
1989-12-08,0.391
1989-12-15,0.412
1989-12-22,0.429
1989-12-29,0.442
1990-01-05,0.45
1990-01-12,0.452
1990-01-19,0.449
1990-01-26,0.439
1990-02-02,0.423
1990-02-09,0.401
1990-02-16,0.372
1990-02-23,0.339
1990-03-02,0.3
1990-03-09,0.258
1990-03-16,0.215
1990-03-23,0.17
1990-03-30,0.127
1990-04-06,0.086
1990-04-13,0.05
1990-04-20,0.021
1990-04-27,0.001
1990-05-04,-0.01
1990-05-11,-0.009
1990-05-18,0.003
1990-05-25,0.028
1990-06-01,0.064
1990-06-08,0.112
1990-06-15,0.168
1990-06-22,0.233
1990-06-29,0.304
1990-07-06,0.377
1990-07-13,0.451
1990-07-20,0.524
1990-07-27,0.592
1990-08-03,0.653
1990-08-10,0.706
1990-08-17,0.75
1990-08-24,0.782
1990-08-31,0.804
1990-09-07,0.813
1990-09-14,0.811
1990-09-21,0.798
1990-09-28,0.775
1990-10-05,0.741
1990-10-12,0.7
1990-10-19,0.65
1990-10-26,0.595
1990-11-02,0.533
1990-11-09,0.468
1990-11-16,0.398
1990-11-23,0.326
1990-11-30,0.253
1990-12-07,0.178
1990-12-14,0.103
1990-12-21,0.029
1990-12-28,-0.044
1991-01-04,-0.115
1991-01-11,-0.183
1991-01-18,-0.249
1991-01-25,-0.31
1991-02-01,-0.366
1991-02-08,-0.417
1991-02-15,-0.462
1991-02-22,-0.5
1991-03-01,-0.532
1991-03-08,-0.557
1991-03-15,-0.576
1991-03-22,-0.589
1991-03-29,-0.597
1991-04-05,-0.599
1991-04-12,-0.598
1991-04-19,-0.594
1991-04-26,-0.586
1991-05-03,-0.577
1991-05-10,-0.565
1991-05-17,-0.553
1991-05-24,-0.539
1991-05-31,-0.524
1991-06-07,-0.508
1991-06-14,-0.492
1991-06-21,-0.476
1991-06-28,-0.459
1991-07-05,-0.443
1991-07-12,-0.426
1991-07-19,-0.41
1991-07-26,-0.394
1991-08-02,-0.379
1991-08-09,-0.364
1991-08-16,-0.35
1991-08-23,-0.338
1991-08-30,-0.326
1991-09-06,-0.317
1991-09-13,-0.309
1991-09-20,-0.304
1991-09-27,-0.301
1991-10-04,-0.301
1991-10-11,-0.302
1991-10-18,-0.306
1991-10-25,-0.312
1991-11-01,-0.32
1991-11-08,-0.33
1991-11-15,-0.342
1991-11-22,-0.356
1991-11-29,-0.373
1991-12-06,-0.393
1991-12-13,-0.415
1991-12-20,-0.44
1991-12-27,-0.466
1992-01-03,-0.492
1992-01-10,-0.518
1992-01-17,-0.543
1992-01-24,-0.566
1992-01-31,-0.586
1992-02-07,-0.603
1992-02-14,-0.617
1992-02-21,-0.628
1992-02-28,-0.635
1992-03-06,-0.639
1992-03-13,-0.642
1992-03-20,-0.643
1992-03-27,-0.643
1992-04-03,-0.645
1992-04-10,-0.648
1992-04-17,-0.654
1992-04-24,-0.663
1992-05-01,-0.675
1992-05-08,-0.69
1992-05-15,-0.707
1992-05-22,-0.727
1992-05-29,-0.747
1992-06-05,-0.767
1992-06-12,-0.785
1992-06-19,-0.801
1992-06-26,-0.813
1992-07-03,-0.819
1992-07-10,-0.819
1992-07-17,-0.813
1992-07-24,-0.802
1992-07-31,-0.786
1992-08-07,-0.767
1992-08-14,-0.748
1992-08-21,-0.73
1992-08-28,-0.715
1992-09-04,-0.706
1992-09-11,-0.703
1992-09-18,-0.707
1992-09-25,-0.718
1992-10-02,-0.735
1992-10-09,-0.757
1992-10-16,-0.782
1992-10-23,-0.808
1992-10-30,-0.836
1992-11-06,-0.863
1992-11-13,-0.891
1992-11-20,-0.918
1992-11-27,-0.946
1992-12-04,-0.974
1992-12-11,-1.004
1992-12-18,-1.034
1992-12-25,-1.067
1993-01-01,-1.1
1993-01-08,-1.133
1993-01-15,-1.167
1993-01-22,-1.2
1993-01-29,-1.232
1993-02-05,-1.262
1993-02-12,-1.289
1993-02-19,-1.312
1993-02-26,-1.332
1993-03-05,-1.347
1993-03-12,-1.355
1993-03-19,-1.356
1993-03-26,-1.348
1993-04-02,-1.33
1993-04-09,-1.303
1993-04-16,-1.268
1993-04-23,-1.226
1993-04-30,-1.181
1993-05-07,-1.138
1993-05-14,-1.1
1993-05-21,-1.071
1993-05-28,-1.054
1993-06-04,-1.049
1993-06-11,-1.059
1993-06-18,-1.08
1993-06-25,-1.11
1993-07-02,-1.146
1993-07-09,-1.184
1993-07-16,-1.222
