date,composite,couverture
1909-05-01,-0.8749822078515296,0.0851940913775335
1909-06-01,-0.8389438950246166,0.0851940913775335
1909-07-01,-0.7625544550932369,0.0851940913775335
1909-08-01,-0.6883511273064715,0.0851940913775335
1909-09-01,-0.7504540100979361,0.0851940913775335
1909-10-01,-0.8522724307990417,0.0851940913775335
1909-11-01,-0.9449123536640429,0.0851940913775335
1909-12-01,-0.9403955483433988,0.0851940913775335
1910-01-01,-1.0168298498356036,0.0851940913775335
1910-02-01,-1.2261933924497836,0.0851940913775335
1910-03-01,-1.2032009722092942,0.0851940913775335
1910-04-01,-1.3890664095086767,0.0851940913775335
1910-05-01,-1.3798705849355948,0.0851940913775335
1910-06-01,-1.5861268737817196,0.0851940913775335
1910-07-01,-1.8382016674622472,0.0851940913775335
1910-08-01,-1.6730675573238531,0.0851940913775335
1910-09-01,-1.5908037384255531,0.0851940913775335
1910-10-01,-1.2076197896320555,0.0851940913775335
1910-11-01,-1.1093752463683426,0.0851940913775335
1910-12-01,-1.2679232821554824,0.0851940913775335
1911-01-01,-1.145642321224815,0.0851940913775335
1911-02-01,-0.8844978230110544,0.0851940913775335
1911-03-01,-1.0168306825608442,0.0851940913775335
1911-04-01,-0.8674325999452196,0.0851940913775335
1911-05-01,-0.7522202888796984,0.0851940913775335
1911-06-01,-0.6427256236184082,0.0851940913775335
1911-07-01,-0.7358329959598662,0.0851940913775335
1911-08-01,-1.188920330981787,0.0851940913775335
1911-09-01,-1.5300361971030323,0.0851940913775335
1911-10-01,-1.4970302584624053,0.0851940913775335
1911-11-01,-1.2383390281859155,0.0851940913775335
1911-12-01,-1.1573277667816944,0.0851940913775335
1912-01-01,-1.2049416023069057,0.0851940913775335
1912-02-01,-1.3013228166371422,0.0851940913775335
1912-03-01,-1.2555078328773996,0.0851940913775335
1912-04-01,-1.2456522571991688,0.0851940913775335
1912-05-01,-1.2448245764213506,0.0851940913775335
1912-06-01,-1.1874724075554237,0.0851940913775335
1912-07-01,-1.1770708289364569,0.0851940913775335
1912-08-01,-1.1042969810446714,0.0851940913775335
1912-09-01,-1.1232956345012526,0.0851940913775335
1912-10-01,-1.1280208419527133,0.0851940913775335
1912-11-01,-1.1836979862519643,0.0851940913775335
1912-12-01,-1.3166048723876602,0.0851940913775335
1913-01-01,-1.403028331026881,0.0851940913775335
1913-02-01,-1.5730384295913356,0.0851940913775335
1913-03-01,-1.6560041901526905,0.0851940913775335
1913-04-01,-1.6519378910883122,0.0851940913775335
1913-05-01,-1.723161613230672,0.0851940913775335
1913-06-01,-1.9857500526382261,0.0851940913775335
1913-07-01,-1.957705645665295,0.0851940913775335
1913-08-01,-1.830264321622713,0.0851940913775335
1913-09-01,-1.821477148931551,0.0851940913775335
1913-10-01,-1.9479547485767847,0.0851940913775335
1913-11-01,-2.0817584330634236,0.0851940913775335
1913-12-01,-2.0309662454608426,0.0851940913775335
1914-01-01,-1.8505270582356215,0.0851940913775335
1914-02-01,-1.7410629309985293,0.0851940913775335
1914-03-01,-1.813445127452926,0.0851940913775335
1914-04-01,-1.8623593650842265,0.0851940913775335
1914-05-01,-1.867680930270738,0.0851940913775335
1914-06-01,-1.8752761320790317,0.0851940913775335
1914-07-01,-2.1259555428757895,0.0851940913775335
1914-08-01,-2.1829761418635547,0.0851940913775335
1914-09-01,-2.164569722021176,0.0851940913775335
1914-10-01,-2.1102122012213718,0.0851940913775335
1914-11-01,-2.129577600722948,0.0851940913775335
1914-12-01,-2.2347648328031475,0.0851940913775335
1915-01-01,-2.153764881368264,0.0851940913775335
1915-02-01,-2.1493760343880197,0.0851940913775335
1915-03-01,-2.005526647605017,0.0851940913775335
1915-04-01,-1.7557503829359673,0.0851940913775335
1915-05-01,-1.8749927559668518,0.0851940913775335
1915-06-01,-1.821444817751749,0.0851940913775335
1915-07-01,-1.8258130363449478,0.0851940913775335
1915-08-01,-1.6565337400462545,0.0851940913775335
1915-09-01,-1.5044159070717922,0.0851940913775335
1915-10-01,-1.3162344429444695,0.0851940913775335
1915-11-01,-1.2072000759079264,0.0851940913775335
1915-12-01,-1.1966383789132538,0.0851940913775335
1916-01-01,-1.3067360905223506,0.0851940913775335
1916-02-01,-1.3665028572665348,0.0851940913775335
1916-03-01,-1.4219075377406274,0.0851940913775335
1916-04-01,-1.5081263321587701,0.0851940913775335
1916-05-01,-1.461994892315743,0.0851940913775335
1916-06-01,-1.466814808928919,0.0851940913775335
1916-07-01,-1.5301886537095515,0.0851940913775335
1916-08-01,-1.5440326662389994,0.0851940913775335
1916-09-01,-1.4668389356759932,0.0851940913775335
1916-10-01,-1.4276296737874499,0.0851940913775335
1916-11-01,-1.4201064788980446,0.0851940913775335
1916-12-01,-1.6284373498413725,0.0851940913775335
1917-01-01,-1.7614918539258977,0.0851940913775335
1917-02-01,-2.0602328717950273,0.0851940913775335
1917-03-01,-1.9610927783964338,0.0851940913775335
1917-04-01,-2.1737563535327813,0.0851940913775335
1917-05-01,-2.323980513886557,0.0851940913775335
